InputFileName,Architecture,ExperimentDate,ScenarioPath,NumberOfInstances,SleepTime,WorkloadIterations,NumberOfIterations,StartTimestamp,MonolithExperiment,MicroserviceExperiment,MonoFrontendDuration,MonoBackendDuration,MicroFrontendDuration,MicroBackendDuration,C-State,Resident,Count,Latency
15-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.728%,10362,85
15-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.082%,2713,70
15-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.665%,27088,10
15-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.304%,17613,2
15-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4517,0
15-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.481%
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.677%,32275,890
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.035%,86,480
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.066%,20323,200
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.009%,90,124
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.612%,8763,85
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.077%,2450,70
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.711%,28188,10
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.378%,18932,2
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4539,0
28-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.430%
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,89.769%,34726,890
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.051%,217,480
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.642%,23207,200
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.014%,121,124
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.749%,10987,85
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.083%,2729,70
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.755%,27977,10
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.294%,17387,2
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4689,0
26-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.638%
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,89.937%,34767,890
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.030%,184,480
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.553%,22634,200
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.012%,110,124
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.702%,10220,85
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.079%,2579,70
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.687%,28053,10
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.304%,17383,2
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4696,0
18-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.691%
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.411%,34366,890
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.044%,212,480
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.281%,21768,200
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.014%,107,124
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.688%,10069,85
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.077%,2656,70
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.728%,27271,10
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.307%,16853,2
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4369,0
26-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.446%
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,89.974%,34553,890
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.052%,189,480
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.659%,22761,200
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.011%,105,124
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.693%,10410,85
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.084%,2872,70
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.706%,28634,10
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.306%,17157,2
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.005%,4957,0
7-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.511%
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.026%,34521,890
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.043%,185,480
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.630%,22747,200
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.014%,103,124
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.703%,10475,85
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.076%,2594,70
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.614%,26937,10
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.301%,16487,2
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4496,0
4-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.588%
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.603%,33800,890
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.030%,181,480
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.252%,21649,200
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.012%,107,124
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.653%,9732,85
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.081%,2687,70
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.623%,26765,10
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.314%,17202,2
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4686,0
14-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.428%
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.459%,34433,890
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.047%,188,480
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.303%,21856,200
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.009%,83,124
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.696%,9949,85
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.076%,2424,70
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.600%,25783,10
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.303%,16699,2
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4533,0
29-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.503%
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,89.039%,33855,890
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.036%,206,480
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,7.258%,25967,200
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.017%,127,124
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.841%,12541,85
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.086%,2878,70
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.793%,29994,10
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.363%,14807,2
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4532,0
13-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.564%
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.309%,33138,890
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.043%,174,480
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.506%,22228,200
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.013%,107,124
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.650%,9732,85
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.073%,2603,70
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.615%,27148,10
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.313%,16950,2
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4372,0
30-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.475%
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,89.615%,34566,890
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.042%,191,480
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.863%,23758,200
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.015%,107,124
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.752%,10922,85
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.084%,2806,70
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.755%,28200,10
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.297%,17400,2
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4600,0
3-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.572%
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.488%,31907,890
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.048%,91,480
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.309%,20494,200
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.011%,89,124
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.604%,8743,85
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.074%,2655,70
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.649%,27774,10
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.359%,18643,2
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4491,0
13-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.454%
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,89.888%,34333,890
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.040%,157,480
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.638%,22744,200
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.012%,101,124
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.719%,10784,85
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.081%,2676,70
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.779%,27791,10
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.318%,16733,2
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4542,0
3-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.521%
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.041%,34543,890
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.041%,186,480
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.553%,22389,200
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.013%,104,124
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.719%,10441,85
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.078%,2718,70
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.757%,28587,10
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.298%,17625,2
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4520,0
17-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.496%
29-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.179%,33584,890
29-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.046%,211,480
29-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.435%,21958,200
29-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.010%,109,124
29-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.697%,10521,85
29-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.080%,2818,70
